pnv7-5mep Bronx_311_Noise_Commerical   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

xz7m-uw4p 311 HPD Important Columns Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

rsm2-sjap Bronx 311 Consumer Complaints 2010 - present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address resolution_action_updated_date school_not_found school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

6csg-ryew Bronx   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

k8kc-g4kq Bronx 311 Industrial Waste COmplaints 2010-present   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough closed_date city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status school_address resolution_action_updated_date school_name school_city agency_name park_borough school_code cross_street_1 cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

p7d8-52rv only 2012 Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

gjkf-etq5 food poisoning   y_coordinate_state_plane_ school_region unique_key street_name community_board school_number borough city incident_zip agency facility_type school_state school_phone_number location latitude x_coordinate_state_plane_ address_type status due_date school_address school_not_found school_name school_city agency_name park_borough school_code cross_street_1 location_type cross_street_2 longitude complaint_type descriptor created_date school_zip incident_address park_facility_name  311 311 service requests 2010 2011 2012 service request status all service requests

hg3w-hk5q Staten Island 2006   total_grads_of_cohort total_cohort dropped_out_n borough cohort regents_w_o_advanced_of_cohort total_regents_of_grads demographic still_enrolled_of_cohort advanced_regents_of_cohort total_regents_n total_grads_n still_enrolled_n advanced_regents_n dropped_out_of_cohort total_regents_of_cohort local_of_grads regents_w_o_advanced_n advanced_regents_of_grads regents_w_o_advanced_of_grads local_n local_of_cohort 

kq8c-w9ag CCRB: Assignment of Officers against Whom Allegations Were Substantiated - Patrol Borough Manhattan South 2005 - 2009   _2005 _2006 _2007 _2008 _2009 total manhattan_south  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics

wg4u-ut4q Heat_Oct29Nov28 Connection_failed  311 311 service requests 2010 2011 2012 service request status all service requests

g7ee-832z Disposition Of Offensive Language Allegations 2009   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

rbrz-iagc Assignment of Officers against whom Allegations were Substantiated   other_commands year patrol_services_bureau other_bureaus  ccrb assignment officer substantiated allegations

f3u3-q8ea English Language Arts (ELA) Test Results by Grade 2006-2011 - School level - by English Proficiency Status   category level_2_1 dbn grade level_1_1 level_4_1 year number_tested level_3_1 level_3_4_1 

48pb-zy2g Directory Of NYC Cable Providers   web_site phone cable_provider_name street_address city_state_zip  doitt cable service provider

5vsp-htwz FDNY Certificate Of Fitness Rules Codes   supervision_type type_of_material_operation_or_facility fire_code_rule_section  fdny fire department safety fire safety fire code fire rule certificate of fitness cof

buvd-nb6a Templates No_Record 

9hyh-zkx9 ACS Community Partners   office_wed_from_time office_thurs_to_time office_wed_to_time prog_contact_first_name prog_contact_last_name office_thurs_from_time prog_contact_fax_no borough office_fri_from_time program_city office_mon_to_time program_zip program_code prog_contact_email program_address_1 active_flag office_tues_from_time description agency_name program_lst_id prog_contact_phone_no office_tues_to_time program_name office_mon_from_time office_fri_to_time  acs community partners administration for children's services (acs) preventitive children service partner

qc6h-hbw3 Disposition Of Force Allegations 2007   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

cpf4-rkhq Neighborhood Tabulation Areas No_Record  neighborhood tabulation areas dcp city planning community area

yk6f-pa7p LAW Public Service Program   firms_donating_services_since_2007  law justice legislation law public service program

5ur4-dnsq Disposition Of Discourtesy Allegations 2008   unfounded_rate substantiated_number miscellaneous_rate miscellaneous officer_unidentified_number exonerated_rate unsubstantiated_number unsubstantiated_rate exonerated_number officer_unidentified_rate unfounded_number sunstantiated_rate type_of_abuse_of_authority_allegation  complaint civilian review board activity ccrb civilian complaint review board 2005 2006 2007 2008 2009 complaint activity statistics disciplinary recommendation allegation misconduct

t6g4-rw7k Rate at which the CCRB made findings on the merits   findings_on_the_merits no_findings_on_the_merits year  ccrb merits allegations

3miu-myq2 DOF: Cooperative Comparable Rental Income – Bronx – FY 2009/2010   comparable_rental_1_total_units comparable_rental_1_market_value_per_sqft bronx_cooperatives_comparable_properties_boro_block_lot comparable_rental_2_address bronx_cooperatives_comparable_properties_gross_income_per_sqft bronx_cooperatives_comparable_properties_year_built comparable_rental_2_market_value_per_sqft comparable_rental_2_neighborhood comparable_rental_1_address bronx_cooperatives_comparable_properties_market_value_per_sqft comparable_rental_1_gross_income_per_sqft comparable_rental_2_boro_block_lot bronx_cooperatives_comparable_properties_building_classification bronx_cooperatives_comparable_properties_full_market_value comparable_rental_1_est_gross_income bronx_cooperatives_comparable_properties_gross_sqft comparable_rental_2_full_market_value comparable_rental_2_gross_sqft comparable_rental_2_dist_from_coop_in_miles comparable_rental_1_boro_block_lot bronx_cooperatives_comparable_properties_neighborhood comparable_rental_1_neighborhood comparable_rental_2_gross_income_per_sqft comparable_rental_1_dist_from_coop_in_miles bronx_cooperatives_comparable_properties_total_units comparable_rental_1_gross_sqft comparable_rental_2_building_classification comparable_rental_1_year_built comparable_rental_2_year_built comparable_rental_1_full_market_value comparable_rental_2_est_gross_income bronx_cooperatives_comparable_properties_est_gross_income bronx_cooperatives_comparable_properties_address comparable_rental_2_total_units comparable_rental_1_building_classification  department of finance finance dof rental property cooperatives residential apartment buildings rental properties borough bronx
